order_id,customer_id,product_id,order_date,quantity,unit_price,status
O002677,C0161,P0027,2022-05-09,2,246.36,returned
O000646,C0186,P0048,10/12/2022,1,53.48,cancelled
O004234,C0301,P0028,2022-01-01,3,427.1,completed
O003651,C0442,P0011,2024-03-08,3,413.15,completed
O001915,C0272,P0049,2023-01-06,3,419.23,completed
O003306,C0263,P0011,2022-06-24,1,391.24,returned
O001573,C0394,P0041,02/25/2024,2,222.34,completed
O001159,C0193,P0056,2023-07-13,1,300.07,completed
O003384,C0178,P0095,2023-10-21,3,40.46,completed
O000222,C0398,P0025,2024-01-27,2,275.49,completed
O004487,C0322,P0043,2023-02-27,4,181.28,completed
O001375,C0401,P0017,2022-08-01,1,247.29,completed
O004950,C0044,P0050,2022-03-09,-1,314.68,completed
O001977,C0293,P0097,2024-04-06,4,247.26,completed
O004975,C0217,P0098,2024-02-06,2,48.15,completed
O001118,C0039,P0089,2022-02-19,3,506.35,completed
O004286,C0340,P0020,2022-08-24,3,424.24,completed
O001266,C0078,P0024,2022-09-29,-1,434.17,completed
O002091,C0077,P0037,03/06/2024,1,379.43,completed
O001305,C0035,P0072,2023-04-25,1,381.97,completed
O004033,C0495,P0036,2024-02-16,3,205.47,completed
O002354,C0068,P0052,2023-04-19,-1,93.04,completed
O000951,C0413,P0069,2022-07-05,4,296.21,returned
O004804,C0146,P0071,2024-06-24,4,95.79,cancelled
O001624,C0034,P0064,2022-10-16,1,110.95,cancelled
O000295,C0495,P0062,2022-09-14,-1,131.74,returned
O001010,C0406,P0014,2022-05-27,1,204.23,completed
O001278,C0067,P0003,09/21/2023,4,317.91,returned
O004162,C0039,P0052,2023-03-03,1,78.33,completed
O003024,C0372,P0084,2022-05-17,-1,428.44,cancelled
O000590,C0214,P0010,2024-05-16,1,116.43,completed
O000142,C0020,P0043,09/16/2023,0,178.06,returned
O004216,C0146,P0058,2022-06-24,2,201.25,completed
O003621,C0207,P0068,2022-04-11,0,301.65,completed
O003475,C0479,P0037,2023-04-12,2,477.67,returned
O000688,C0289,P0012,2023-05-03,3,483.81,cancelled
O003542,C0020,P0040,2022-11-25,2,174.63,cancelled
O004794,C0342,P0037,11/19/2022,-1,488.56,completed
O001629,C0238,P0060,2022-11-29,0,114.0,returned
O001892,C0102,P0059,2022-07-20,2,188.38,cancelled
O001668,C0199,P0096,2022-04-26,1,75.47,cancelled
O002947,C0291,P0091,2022-11-11,-1,28.32,completed
O003721,C0208,P0074,2022-12-31,1,423.47,completed
O001996,C0146,P0031,2023-03-18,3,369.4,completed
O000413,C0092,P0092,2023-04-07,1,532.93,completed
O002577,C0072,P0011,2023-01-24,0,405.26,cancelled
O004384,C0420,P0006,2024-06-26,1,113.52,cancelled
O002097,C0277,P0040,2023-01-03,4,210.04,completed
O000863,C0035,P0078,2024-05-21,-1,264.48,cancelled
O001205,C0383,P0069,2022-08-21,0,298.11,completed
O002817,,P0044,2022-03-06,1,53.77,completed
O000097,C0470,P0003,2023-08-24,3,322.96,returned
O003756,C0443,P0040,2023-02-21,1,174.96,returned
O002489,C0231,P0090,2022-03-05,1,34.21,returned
O004529,C0119,P0022,2022-05-06,-1,424.69,completed
O000663,C0196,P0027,2022-10-22,-1,277.58,completed
O000645,C0359,P0041,2023-07-01,4,276.96,completed
O001879,C0129,P0035,2024-01-09,0,502.83,cancelled
O004768,C0071,P0047,2024-03-31,3,498.77,cancelled
O000731,C0452,P0005,2024-03-05,2,140.69,completed
O004520,C0336,P0028,2024-06-03,4,437.47,cancelled
O003118,C0290,P0082,2022-05-31,3,433.53,cancelled
O003264,C0488,P0032,2022-09-10,4,62.1,cancelled
O004524,C0123,P0028,2022-08-04,4,453.0,cancelled
O001682,C0369,P0035,2023-12-28,3,393.6,completed
O000038,C0397,P0047,2022-04-27,3,446.99,returned
O001335,C0019,P0075,2024-04-29,1,322.84,completed
O003037,C0025,P0017,2022-02-07,1,241.28,cancelled
O000873,C0156,P0058,2022-06-30,2,263.36,returned
O004812,C0327,P0002,2023-06-13,3,314.35,completed
O001799,C0435,P0032,2023-02-20,0,62.87,completed
O004178,C0437,P0037,2022-12-22,1,466.1,completed
O001920,C0034,P0007,2022-07-09,1,494.5,completed
O004672,C0081,P0033,2022-01-25,-1,93.6,completed
O002744,,P0024,2024-05-27,1,436.28,cancelled
O004833,C0387,P0098,2024-06-29,1,48.3,completed
O002358,C0096,P0085,2022-03-09,3,219.29,returned
O001835,C0495,P0098,2022-03-09,3,44.68,cancelled
O003610,C0327,P0029,2022-09-27,2,407.89,returned
O000638,C0015,P0036,2022-10-07,1,272.56,completed
O004044,C0252,P0024,2022-08-03,1,406.22,completed
O001794,C0285,P0029,2022-04-20,1,393.77,completed
O000003,C0163,P0012,2024-01-28,0,351.94,completed
O004451,C0137,P0063,2022-09-06,1,7.31,completed
O003882,C0411,P0081,2022-10-13,2,29.18,cancelled
O003700,C0130,P0003,2022-08-09,2,300.37,completed
O003025,C0078,P0030,2023-08-17,1,338.54,completed
O001905,C0358,P0067,2022-05-24,2,288.78,returned
O002025,C0325,P0088,2022-07-10,2,82.68,completed
O003469,,P0035,2023-07-22,4,428.56,completed
O001626,C0358,P0087,2022-11-23,4,253.77,completed
O002794,C0292,P0077,03/31/2022,3,103.04,returned
O004780,C0144,P0098,2022-02-20,-1,53.86,completed
O000408,C0267,P0059,06/22/2023,1,258.37,completed
O003688,C0027,P0074,2022-04-18,1,427.86,returned
O000824,C0171,P0043,2023-07-14,2,148.91,completed
O002293,C0228,P0018,01/29/2023,0,227.15,completed
O001203,C0221,P0071,2023-12-14,1,84.86,cancelled
O000192,C0093,P0100,11/26/2023,-1,317.47,completed
O000242,C0064,P0074,2022-01-12,1,449.31,completed
O004485,C0170,P0008,2024-06-10,0,137.14,completed
O001545,C0500,P0088,2023-07-03,2,95.08,cancelled
O004841,C0348,P0099,2023-10-15,2,211.53,completed
O000647,C0354,P0086,2022-02-05,1,415.34,completed
O003788,C0081,P0093,2024-01-02,-1,34.98,completed
O000251,C0250,P0023,03/04/2024,3,85.35,completed
O001054,C0192,P0053,2023-06-09,4,437.88,completed
O000083,C0396,P0094,2023-08-29,-1,494.7,completed
O002870,C0119,P0049,2022-07-22,1,393.09,cancelled
O004679,C0219,P0064,2023-12-04,2,122.65,returned
O003803,C0341,P0071,2024-02-02,1,112.85,returned
O001186,C0101,P0057,2023-07-24,2,533.19,completed
O004939,C0289,P0055,2023-09-29,3,352.75,cancelled
O000438,C0107,P0043,2023-07-23,1,185.27,completed
O002602,C0497,P0034,2024-03-17,1,394.65,completed
O003146,C0068,P0059,2022-04-05,1,260.57,completed
O000009,C0305,P0059,2022-09-10,-1,192.56,returned
O004113,C0305,P0052,2022-01-14,4,101.09,returned
O002928,C0265,P0043,08/10/2022,0,193.78,completed
O003880,C0310,P0073,2023-04-18,3,199.28,completed
O001327,C0023,P0026,2022-06-26,-1,208.53,completed
O004589,C0290,P0074,2023-07-19,3,451.52,returned
O004662,C0262,P0027,2024-04-25,4,314.84,completed
O001427,C0053,P0079,2022-11-24,-1,126.31,completed
O002030,C0053,P0065,2023-09-15,4,362.7,completed
O003304,C0320,P0080,12/10/2022,1,245.84,completed
O000550,C0277,P0062,2022-12-09,2,130.19,completed
O001762,C0086,P0030,2023-02-24,3,393.37,cancelled
O003261,C0340,P0053,2022-12-31,2,360.95,completed
O000226,C0038,P0041,2023-05-18,4,274.74,cancelled
O002418,C0155,P0056,2022-01-11,1,407.76,completed
O004049,C0200,P0092,2022-11-20,3,479.55,completed
O002653,C0049,P0018,2022-06-01,1,196.83,completed
O001453,C0458,P0074,2024-02-28,4,372.48,completed
O004747,C0335,P0086,2023-01-15,-1,546.35,returned
O002851,C0212,P0006,09/06/2023,1,111.26,completed
O003051,C0420,P0093,2022-01-26,2,37.87,completed
O004481,C0022,P0001,2023-07-18,-1,312.38,completed
O000769,C0108,P0041,2024-06-18,0,313.75,completed
O001322,C0015,P0092,2022-02-09,4,396.26,completed
O002871,C0146,P0017,2023-06-26,0,257.96,returned
O003439,C0445,P0023,05/02/2024,-1,93.7,completed
O000246,C0129,P0093,2023-11-19,1,34.22,completed
O004738,C0220,P0020,2023-01-19,0,456.88,returned
O004733,C0219,P0064,2024-03-31,1,107.55,completed
O003727,C0187,P0014,2022-01-08,1,206.09,returned
O001984,C0329,P0019,2024-06-11,-1,166.23,completed
O002732,C0303,P0023,2023-06-20,0,66.38,completed
O000997,C0274,P0006,2022-08-18,1,120.05,completed
O004703,C0268,P0097,2024-02-11,1,347.0,completed
O002733,,P0004,2024-03-07,2,92.3,cancelled
O003851,C0332,P0031,2024-01-28,-1,316.97,cancelled
O002877,C0231,P0048,2023-04-21,-1,55.28,completed
O003992,C0278,P0026,2023-02-01,0,160.87,returned
O003426,C0049,P0026,2023-02-21,2,219.41,returned
O001891,C0099,P0021,01/22/2022,3,229.87,completed
O004597,C0129,P0031,2024-01-22,1,376.16,completed
O004942,C0389,P0074,2022-03-02,3,469.71,completed
O002084,C0048,P0015,08/04/2022,-1,64.96,completed
O001501,C0389,P0067,2024-06-16,-1,282.76,cancelled
O003849,C0420,P0030,2023-05-07,1,323.29,completed
O003002,C0024,P0039,2023-02-23,2,344.41,completed
O001825,C0136,P0084,2022-08-17,-1,493.98,cancelled
O001130,C0221,P0051,2022-03-28,4,331.86,completed
O004917,C0284,P0011,2022-06-26,1,413.9,cancelled
O003593,C0101,P0071,2022-01-09,2,79.59,completed
O004450,C0339,P0024,2022-03-07,1,451.04,completed
O004935,C0397,P0059,2023-11-30,4,264.68,completed
O001671,,P0024,2023-06-08,1,454.3,returned
O003920,C0090,P0096,2023-05-24,0,73.86,completed
O003328,C0179,P0007,2024-05-05,-1,443.56,completed
O000799,C0150,P0002,2023-09-10,4,308.68,completed
O002825,C0481,P0058,2024-02-04,1,219.67,cancelled
O001968,C0398,P0052,2022-10-29,1,88.95,completed
O002444,C0426,P0083,2023-04-19,1,217.38,completed
O004331,C0294,P0022,2024-01-26,4,314.39,cancelled
O004628,C0016,P0030,2022-11-20,3,344.71,returned
O003493,C0001,P0083,2022-03-28,2,240.85,completed
O003265,C0082,P0085,2022-06-17,3,165.0,returned
O000471,C0097,P0047,2023-05-02,1,499.38,completed
O001536,C0301,P0010,2022-02-24,4,143.78,completed
O003539,C0431,P0014,2024-02-21,1,174.59,completed
O003671,C0186,P0042,2022-01-05,0,524.23,completed
O000612,C0378,P0009,01/31/2022,1,403.19,completed
O002455,C0089,P0064,2023-05-21,1,139.4,completed
O003035,C0434,P0098,2023-06-20,0,38.25,completed
O004274,C0050,P0037,2022-07-19,1,435.09,returned
O004394,C0196,P0003,2022-05-14,0,318.89,completed
O001989,C0035,P0026,2023-02-11,3,170.83,completed
O002914,C0029,P0078,2022-05-16,2,271.14,completed
O002412,C0075,P0076,2024-02-17,1,190.25,cancelled
O001060,C0164,P0077,10/18/2023,2,142.12,completed
O001096,C0111,P0015,06/15/2023,1,87.78,completed
O003042,C0431,P0028,2024-02-24,1,362.13,completed
O004478,C0129,P0043,2023-03-05,1,154.75,completed
O003785,C0046,P0088,2023-04-30,4,76.82,cancelled
O001858,,P0067,2024-01-26,2,386.56,completed
O000631,C0103,P0033,2023-03-20,4,87.44,cancelled
O004720,C0233,P0010,2022-11-21,2,163.21,completed
O004979,C0411,P0012,2023-08-25,1,418.67,returned
O003069,C0161,P0031,2022-01-02,1,343.2,completed
O001353,C0454,P0099,2022-01-28,2,235.83,cancelled
O003680,C0235,P0086,04/10/2023,0,451.67,returned
O004081,C0154,P0037,2023-03-30,1,505.22,cancelled
O002062,C0073,P0066,2022-02-03,4,292.37,returned
O002302,C0290,P0014,2023-12-04,4,222.74,completed
O003003,C0032,P0089,06/09/2023,0,452.09,cancelled
O000723,C0367,P0047,2022-09-30,4,462.36,cancelled
O004350,C0374,P0053,2022-07-30,1,350.28,returned
O003034,C0378,P0070,2022-01-29,4,330.4,cancelled
O002147,C0197,P0093,2024-05-05,0,30.03,completed
O001684,C0406,P0096,2023-07-27,-1,52.68,cancelled
O004473,C0006,P0020,2023-03-15,1,577.88,completed
O000651,C0141,P0100,2024-03-19,1,395.79,returned
O001992,C0058,P0055,2022-01-01,0,339.14,completed
O002488,C0474,P0079,2023-07-21,1,124.06,cancelled
O003149,C0020,P0064,2024-03-18,1,108.93,returned
O003941,C0316,P0079,2023-05-24,3,162.85,completed
O004104,C0467,P0002,2023-12-30,1,350.43,cancelled
O003177,C0114,P0064,2022-01-24,0,141.1,completed
O001280,C0275,P0021,2022-08-04,4,292.0,completed
O004256,C0163,P0012,03/17/2022,0,380.52,returned
O002977,C0384,P0070,2023-12-17,-1,426.12,cancelled
O000209,C0355,P0094,06/05/2023,1,480.17,cancelled
O000504,C0053,P0010,2024-01-03,3,141.44,returned
O003529,C0040,P0025,2022-07-28,4,241.21,completed
O003172,C0307,P0068,2023-05-17,1,243.66,cancelled
O000977,C0390,P0080,2023-05-13,1,193.16,completed
O004671,C0011,P0018,2023-10-31,0,184.18,completed
O000185,C0400,P0093,2022-06-02,1,36.11,completed
O004063,C0022,P0020,2024-03-18,3,464.97,returned
O001514,C0380,P0045,2022-08-03,4,489.41,returned
O001821,C0456,P0076,2022-10-08,0,213.48,returned
O003213,C0014,P0021,2022-03-10,1,262.74,completed
O000149,C0361,P0048,2022-02-21,4,53.52,completed
O004313,C0294,P0064,2022-04-29,4,123.38,returned
O003008,C0182,P0049,2023-04-21,2,450.11,cancelled
O003058,C0467,P0038,2022-01-25,-1,471.32,completed
O004236,C0091,P0044,2022-03-25,1,49.36,cancelled
O000020,C0229,P0060,2023-06-07,2,128.88,cancelled
O000010,C0412,P0057,2022-12-07,0,464.7,cancelled
O001252,C0091,P0076,2022-11-25,-1,186.26,completed
O004368,C0104,P0051,2023-03-19,2,327.23,completed
O001110,C0303,P0074,09/08/2023,4,349.75,cancelled
O000392,C0351,P0081,2022-01-19,4,27.66,cancelled
O003471,C0451,P0062,2023-01-18,3,135.24,completed
O003777,,P0100,2022-09-01,4,269.3,completed
O002909,C0042,P0004,2022-06-03,1,92.09,returned
O002243,C0236,P0018,2022-10-09,1,197.82,completed
O001046,C0414,P0019,2024-06-24,2,224.49,cancelled
O004908,C0371,P0018,2022-03-20,1,195.44,completed
O003419,C0042,P0022,2023-08-16,1,322.73,returned
O002549,C0475,P0029,2022-12-01,2,339.36,cancelled
O003078,C0153,P0004,2024-04-11,1,76.13,cancelled
O001783,C0453,P0063,2024-03-31,1,8.32,cancelled
O000505,C0077,P0001,2022-01-20,-1,395.04,completed
O004278,C0139,P0052,2023-09-04,1,99.78,returned
O002020,C0349,P0052,2024-03-20,4,91.71,completed
O000090,C0120,P0026,2023-04-09,3,165.67,completed
O004193,C0102,P0098,2022-01-12,3,40.04,cancelled
O004132,C0441,P0049,2023-01-31,1,339.59,completed
O002317,C0479,P0059,2022-12-19,2,224.79,cancelled
O001510,C0417,P0096,2022-02-08,0,71.47,completed
O001315,C0431,P0057,2023-12-30,1,495.62,completed
O002170,C0168,P0008,04/13/2022,3,112.64,completed
O000508,C0489,P0100,2022-01-04,0,334.09,completed
O000833,C0292,P0082,04/22/2022,4,561.16,completed
O001706,C0111,P0013,2023-07-20,-1,88.65,completed
O003684,C0459,P0044,12/08/2022,-1,51.1,cancelled
O001867,C0440,P0027,2023-03-31,2,255.07,completed
O004243,C0467,P0008,2023-07-09,1,112.91,completed
O001140,C0251,P0061,2023-05-01,1,12.99,cancelled
O004299,C0262,P0021,2022-08-24,1,206.5,returned
O002893,C0494,P0025,2022-11-22,2,298.07,returned
O000253,C0417,P0052,2022-01-20,1,96.07,completed
O000930,,P0015,2022-10-09,-1,63.07,cancelled
O002922,C0152,P0090,01/08/2023,3,41.61,cancelled
O001906,C0378,P0059,2024-01-09,1,197.83,completed
O004106,C0058,P0027,11/25/2022,1,296.98,completed
O001507,C0303,P0083,2022-02-13,1,243.6,completed
O004735,C0159,P0037,2022-03-23,-1,383.06,completed
O001372,C0293,P0039,2024-03-23,2,320.6,completed
O004811,C0230,P0020,2023-12-24,2,435.31,completed
O002295,C0045,P0095,2022-11-28,1,40.08,completed
O004077,C0252,P0099,2023-10-14,-1,259.63,returned
O001425,C0084,P0098,2023-04-27,-1,44.33,returned
O002850,,P0058,05/20/2024,1,246.23,completed
O004631,C0345,P0037,2024-02-13,2,512.09,returned
O000410,C0226,P0039,2022-07-14,3,339.98,completed
O001197,C0281,P0043,2022-05-23,2,193.52,completed
O002171,C0414,P0068,2023-09-01,3,323.17,completed
O002614,C0101,P0070,03/13/2022,4,406.5,returned
O004728,C0362,P0044,2022-08-28,1,67.01,completed
O001657,C0042,P0097,2023-01-01,4,241.35,completed
O003602,C0046,P0050,2023-07-17,1,335.29,cancelled
O004401,C0153,P0091,2022-02-27,4,29.19,completed
O000263,C0455,P0065,2023-05-14,-1,496.3,completed
O002386,C0010,P0056,2024-04-10,1,426.1,completed
O002760,C0085,P0010,2023-09-02,1,159.75,completed
O003913,C0404,P0071,2022-10-22,3,80.48,completed
O002366,C0116,P0055,2024-03-11,4,367.76,completed
O001058,C0103,P0009,2023-02-11,0,374.0,returned
O000675,C0077,P0024,2022-02-24,2,323.35,returned
O002657,C0405,P0082,2023-04-24,2,575.93,completed
O003735,C0082,P0045,2023-08-20,0,457.79,cancelled
O001504,C0215,P0033,09/15/2022,4,99.37,completed
O002085,C0060,P0016,2024-01-20,1,145.71,returned
O002188,C0357,P0050,2023-03-17,4,440.37,returned
O003473,C0208,P0034,2022-04-09,-1,469.1,cancelled
O002627,C0139,P0089,2022-01-25,1,457.19,completed
O002556,C0340,P0037,2023-07-08,0,378.4,completed
O002303,C0171,P0011,2023-07-03,4,499.09,cancelled
O003106,C0326,P0081,2023-03-24,-1,34.89,completed
O002010,C0121,P0078,2024-03-02,3,230.85,completed
O003480,C0425,P0056,02/06/2023,-1,390.53,completed
O000681,C0429,P0004,2023-01-18,1,71.48,returned
O000482,C0323,P0022,2022-09-24,1,390.15,completed
O003441,C0184,P0027,2023-09-05,3,290.74,completed
O004103,C0390,P0081,06/05/2022,2,28.81,completed
O003155,C0267,P0046,2023-09-04,3,119.86,cancelled
O004666,C0253,P0033,2023-12-22,-1,76.13,cancelled
O000589,C0426,P0072,2022-06-08,2,346.22,cancelled
O004239,C0267,P0028,2022-05-06,4,382.23,cancelled
O002267,C0073,P0038,2022-04-08,1,456.05,returned
O004742,C0063,P0004,2023-08-14,1,69.19,completed
O003408,C0422,P0022,2023-05-05,3,413.89,completed
O004563,C0155,P0020,2022-04-21,-1,409.24,completed
O004765,C0168,P0050,2023-11-01,1,446.14,cancelled
O004547,C0493,P0030,2022-01-04,1,320.75,returned
O004308,C0350,P0030,2022-04-10,1,305.06,completed
O003315,C0374,P0100,2022-01-26,1,374.5,returned
O004974,C0392,P0088,2023-09-06,4,75.12,completed
O001578,C0317,P0093,2023-06-15,1,38.89,completed
O000596,C0401,P0078,2024-02-12,1,200.29,completed
O004797,C0201,P0033,2024-06-16,2,73.63,cancelled
O000453,C0316,P0043,2023-08-30,-1,186.46,cancelled
O003740,C0463,P0092,2022-04-23,4,524.76,cancelled
O003822,C0233,P0012,2022-01-26,3,504.32,completed
O004545,C0203,P0012,2023-04-15,4,503.84,completed
O001719,C0031,P0002,2022-01-12,4,259.03,cancelled
O002925,C0412,P0053,2024-06-16,-1,372.58,completed
O003757,C0163,P0007,2022-09-13,4,458.41,completed
O002278,C0220,P0079,2022-02-02,2,154.23,completed
O004976,C0465,P0004,2024-01-31,1,70.66,completed
O001360,C0380,P0078,2023-03-12,3,254.94,cancelled
O003519,C0363,P0095,2023-07-15,1,36.67,returned
O002204,C0244,P0028,2023-12-06,1,422.52,completed
O001081,C0345,P0054,11/11/2022,0,392.18,completed
O000132,C0414,P0097,2022-03-29,4,302.01,returned
O004251,C0289,P0099,05/19/2022,1,296.31,completed
O000288,C0104,P0067,03/26/2023,1,307.36,cancelled
O003127,C0384,P0076,2023-04-17,1,214.96,completed
O001263,C0323,P0087,2022-10-10,-1,238.14,completed
O001013,C0053,P0054,2022-04-16,3,413.25,completed
O001681,,P0006,2023-02-27,1,120.82,completed
O000949,C0302,P0063,2022-06-29,3,7.17,cancelled
O000742,C0422,P0065,2024-01-20,0,366.3,completed
O001895,C0351,P0054,2022-02-05,1,406.82,completed
O004083,C0483,P0086,2024-04-08,1,514.37,cancelled
O001312,C0218,P0042,2022-05-21,-1,423.34,completed
O001586,C0236,P0057,2024-06-23,0,587.63,completed
O000414,C0355,P0092,2022-09-14,4,514.65,completed
O002410,C0386,P0091,2023-08-27,2,35.11,cancelled
O002361,C0102,P0045,2022-07-23,1,413.75,returned
O003782,C0376,P0020,2024-05-19,1,495.8,cancelled
O003904,C0454,P0066,2022-01-19,4,219.52,cancelled
O001739,C0097,P0033,2022-01-04,1,97.53,cancelled
O002945,C0415,P0055,2023-03-10,-1,311.26,cancelled
O002775,C0066,P0036,2022-08-26,0,253.57,cancelled
O000280,C0334,P0034,2022-06-08,0,544.88,completed
O003285,C0186,P0062,2023-04-15,1,127.07,completed
O001860,C0070,P0076,2022-10-27,4,197.06,completed
O002711,C0308,P0010,2022-04-20,0,154.8,completed
O004819,C0460,P0034,2023-08-05,0,386.59,cancelled
O004248,C0385,P0072,2023-12-26,1,385.13,completed
O003249,C0075,P0048,04/27/2022,2,52.39,cancelled
O002705,C0350,P0009,2023-02-03,-1,393.31,completed
O004238,C0327,P0082,2023-12-30,1,396.32,completed
O002805,,P0080,2024-03-16,0,202.71,returned
O003678,C0048,P0033,2022-01-05,4,84.64,cancelled
O000427,C0169,P0068,2023-12-13,3,240.35,completed
O003298,,P0099,2022-11-24,1,246.67,completed
O004658,C0377,P0090,2022-11-15,3,29.33,completed
O003736,C0092,P0074,2022-09-01,1,510.88,returned
O002923,C0471,P0026,2023-11-27,1,161.31,completed
O004668,C0005,P0069,2022-02-19,0,333.6,returned
O001941,C0467,P0004,01/09/2022,1,102.95,completed
O000260,C0470,P0006,2023-02-02,-1,92.77,completed
O001758,C0467,P0062,2022-10-03,4,102.64,cancelled
O002277,C0105,P0075,2022-11-08,1,286.69,completed
O003517,C0218,P0066,2023-04-27,-1,274.33,cancelled
O004987,C0213,P0024,2022-08-01,4,338.57,completed
O004071,C0250,P0082,2022-10-09,1,495.33,completed
O000898,C0194,P0046,2023-11-13,0,141.95,completed
O002404,,P0048,2023-08-31,-1,44.54,completed
O000166,C0242,P0065,2023-08-18,1,365.04,cancelled
O004549,C0127,P0030,2024-02-08,-1,311.78,completed
O000792,C0347,P0007,2022-03-09,1,387.57,completed
O003289,C0466,P0059,2024-05-14,-1,261.7,completed
O001685,C0421,P0021,2023-01-12,-1,244.17,cancelled
O003852,C0391,P0020,2024-06-08,3,453.4,completed
O002811,C0318,P0025,2024-05-05,-1,260.87,completed
O000174,C0153,P0059,2024-04-23,1,249.3,completed
O002055,C0471,P0027,01/27/2024,1,314.91,completed
O001644,C0365,P0100,2024-03-21,3,277.14,completed
O000257,C0388,P0058,2023-12-02,1,191.61,cancelled
O000771,C0468,P0083,2022-12-03,1,240.98,completed
O003154,C0145,P0009,2023-10-11,4,473.57,cancelled
O001909,C0225,P0069,05/08/2023,1,307.34,cancelled
O004882,C0341,P0001,2022-05-13,1,303.27,completed
O003927,C0306,P0006,2023-11-08,4,105.79,cancelled
O002756,C0284,P0046,2023-04-10,1,147.1,completed
O003190,C0393,P0011,2022-11-05,1,448.65,completed
O004425,C0285,P0038,2023-01-09,4,396.86,completed
O002540,C0133,P0040,2023-09-06,1,172.54,completed
O004839,C0050,P0047,01/30/2023,2,383.4,completed
O003759,C0416,P0074,2023-03-30,4,384.94,completed
O004322,C0391,P0055,2023-07-23,3,342.7,cancelled
O000327,C0269,P0069,2023-10-09,0,268.11,cancelled
O002257,C0036,P0038,2022-08-16,1,373.27,completed
O000303,C0252,P0098,2023-05-20,3,53.15,completed
O003795,C0156,P0006,2022-03-28,0,106.93,completed
O003683,C0136,P0054,2022-08-20,1,530.28,returned
O001653,C0426,P0071,2022-05-26,4,80.4,completed
O004010,C0226,P0088,12/24/2022,2,93.06,completed
O002231,C0460,P0089,2023-08-07,-1,502.85,completed
O002696,C0242,P0060,06/20/2023,1,120.81,completed
O003730,,P0035,2023-08-02,-1,500.72,returned
O002496,C0271,P0091,2023-04-18,1,35.03,completed
O004722,C0480,P0002,09/22/2022,2,278.36,completed
O002081,C0012,P0083,2024-06-11,1,212.53,cancelled
O000689,C0323,P0006,2022-07-10,0,114.31,completed
O000762,C0468,P0035,2023-02-22,2,496.58,completed
O000248,C0356,P0073,2022-12-03,3,220.4,returned
O004791,C0259,P0037,2023-09-20,4,490.36,completed
O001940,C0200,P0065,2023-05-24,4,492.22,cancelled
O003834,C0127,P0091,2023-09-11,2,26.58,cancelled
O001482,C0233,P0070,2023-04-08,2,383.92,cancelled
O001542,C0011,P0008,06/21/2023,3,141.19,completed
O002833,C0385,P0054,2023-02-01,-1,425.31,completed
O004835,C0436,P0070,2022-10-07,1,350.56,completed
O003254,C0458,P0010,2023-02-20,0,147.81,completed
O001112,,P0061,2022-02-10,4,12.91,completed
O004519,C0135,P0037,2024-01-15,-1,435.75,completed
O001969,C0286,P0051,2023-02-22,1,350.17,returned
O002932,,P0047,2024-04-04,2,375.46,completed
O004592,C0379,P0096,2023-07-20,3,55.87,cancelled
O004982,C0349,P0051,2022-04-03,4,334.36,completed
O001804,,P0025,2022-03-26,1,334.98,returned
O001885,C0062,P0083,2023-08-25,0,213.47,completed
O001284,C0417,P0084,2024-02-07,1,415.8,completed
O002193,C0058,P0025,2024-05-15,1,258.68,returned
O003158,C0437,P0058,10/31/2022,1,234.11,completed
O003994,C0460,P0023,2023-04-23,2,89.07,completed
O004483,C0498,P0025,2024-04-09,1,309.14,completed
O002772,C0143,P0002,2023-08-26,4,292.28,completed
O002036,C0167,P0014,2022-11-11,1,186.91,completed
O000550,C0277,P0062,2022-12-09,2,130.19,completed
O002144,C0146,P0089,2022-07-01,-1,494.81,returned
O001225,C0030,P0011,2022-08-12,0,416.13,completed
O002582,C0202,P0079,2022-10-25,2,116.73,cancelled
O004669,C0065,P0086,2022-11-01,0,455.73,completed
O000570,,P0069,2024-03-11,3,330.78,completed
O004211,C0315,P0077,2022-08-22,3,117.26,cancelled
O001137,C0437,P0031,2023-05-04,3,326.98,completed
O004834,C0319,P0054,2022-03-27,0,540.23,completed
O003501,C0357,P0079,2023-07-06,4,165.83,cancelled
O000809,C0195,P0015,2024-05-01,1,70.82,returned
O001778,C0152,P0045,2022-05-30,1,433.82,returned
O000421,C0452,P0080,2022-01-07,2,235.88,completed
O002373,C0325,P0078,2022-06-15,1,208.16,completed
O004813,C0375,P0046,2022-11-30,1,122.53,completed
O004388,,P0016,2022-07-09,1,145.72,cancelled
O001085,C0324,P0051,2023-06-01,1,377.07,completed
O003060,C0472,P0035,2023-10-28,1,532.87,cancelled
O003614,C0340,P0016,2022-05-08,1,149.93,returned
O003958,C0247,P0038,2022-09-09,3,408.78,completed
O002692,C0351,P0097,2024-02-18,4,348.77,completed
O003244,C0419,P0070,2022-05-10,0,346.73,completed
O001121,C0500,P0099,2023-11-09,-1,288.13,completed
O000150,C0124,P0077,2023-11-29,1,125.31,returned
O003295,C0276,P0076,2022-11-14,0,237.11,returned
O004562,C0212,P0001,2024-05-25,1,391.38,completed
O002991,C0291,P0050,2023-10-01,3,336.88,completed
O004306,C0073,P0077,2022-10-21,4,122.02,returned
O001770,C0236,P0063,2022-01-01,3,9.16,cancelled
O002508,C0352,P0033,2023-04-14,3,85.25,cancelled
O000039,C0218,P0084,2023-07-14,2,476.52,completed
O002311,C0474,P0068,01/19/2024,1,298.86,completed
O001088,C0096,P0029,2023-04-10,4,313.97,completed
